,anemone,banana_star_msp7,beige_bivalve_msp1,big_spotted_star_msp14,bivalve,blue_holoth_msp1,branching_red_algae_msp1,branching_red_algae_msp2,brittle_msp1,brown_star_msp9,Bryozoa,carrot_star_msp4,chunky_orange_star_msp16,chunky_star_msp11,desmarestia_msp1,desmarestia_msp2,echiura_msp1,edwardsiella_msp4,encrusting_algae,encrusting_sponge,erect_sponge,filamentous_filiform_algae,filamentous_green_algae,fine_orange_msp4,finger_sponge_msp1,fish,glitter_star_msp3,glypt_ant,green_encr_algae,green_sheet_algae_msp1,himantothallus_msp1,laminate_brown,large_yellow_msp3,laternula,light_brown_star_msp15,macroalgae,medium_yellow_star_msp13,mollusc,nacella,nudibranch,orange_anemone_msp1,orange_blob_msp5,orange_holoth_msp4,pale_yellow_ascidian_msp5,parborlasia_corrugatus,pink_encr_algae_msp1,pink_star_msp1,pycnogonid_msp1,red_brown_ascidian_msp4,red_or_brown_sheet_algae_msp0,red_sheet_msp1,skinny_white_star_msp12,skinny_yellow_star_msp10,small_pink_worm_msp1,small_white_worm_msp2,small_yellow_star_msp6,spiky_massive_msp9,spiky_yellow_msp7,sponges,starfish,sun_star_msp2,terebellidae,translucent_blob,urchin_msp1,wavy_msp3,white_amphipod_msp1,white_anemone_msp3,white_ascidian_msp3,white_bunny_msp1,white_holoth_msp2,white_massive_msp10,white_porcupine_msp2,white_snail,white_star_msp8,worm,yellow_anemone_msp2,yellow_ascidian_msp2,yellow_blob_msp2,yellow_brown_ascidian_msp1,yellow_finger_msp8,yellow_star_msp5
TANGO2_ROV17_1_069.png,0,0,4,0,0,0,0,7.967220934,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,39.55680928,0,0,0,0,0,0,0,0,0,0,0,0.514440157,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
TANGO2_ROV17_2_021.png,0,0,0,0,0,0,0,26.81800021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TANGO2_ROV17_2_033.png,0,0,0,0,0,0,0,62.34958778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.091221928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0
TANGO2_ROV17_2_043.png,0,0,0,0,0,0,0,25.00149096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11.09117405,0,0,0,0,0,0,0,0,0,0,0,2.619165848,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
TANGO2_ROV17_2_056.png,0,0,0,0,0,0,0,21.51822026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.967811053,1,0,0,0,27.29432318,0,0,0,0,0,0,7.242795279,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
TANGO2_ROV17_2_064.png,0,1,0,0,0,0,0,66.27353996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323675545,1,0,0,0,0.509810958,0,0,0,1,0,0,11.09822818,0,0,0,6,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
TANGO2_ROV18_1_055.png,0,0,0,0,0,0,18.47780649,69.69329022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60267499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV18_1_068.png,0,0,0,0,0,0,0,28.97099403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.76372754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV18_2_029.png,0,0,0,0,0,0,0,3.738021317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.01243255,0,0,0,0,37.77185565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
TANGO2_ROV18_2_043.png,0,0,0,0,0,0,0.734651323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.52931059,0,0,0,0,0,0,18.33485891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV18_2_048.png,0,0,0,0,0,0,17.45217588,10.56614466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.411141375,0,0,0,0,5.515994371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV18_2_054.png,0,0,0,0,0,0,1.841060667,1.448795531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045881192,0,7.032762453,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.446308824,0,0,0,0,45.19611829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
TANGO2_ROV19_1_036.png,0,0,0,0,0,0,0.333521029,1.494977605,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.237372428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
TANGO2_ROV19_1_045.png,0,0,0,0,0,0,0.154802694,1.42585603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TANGO2_ROV19_1_054.png,0,0,0,0,0,0,0,2.666031551,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3.077095098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TANGO2_ROV19_1_064.png,0,0,0,0,0,0,0.099286854,5.529191238,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV19_2_001.png,0,0,1,0,0,0,0,27.67159472,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV19_2_012.png,0,0,0,0,0,0,2.205152839,2.151537404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.712009797,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7.133255824,0,0,0,0,2.389374704,0,0,0,0,0,0,11.10698273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
TANGO2_ROV19_2_022.png,0,1,1,0,1,0,0,29.591498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447532377,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.615207242,5,0,0,0,0,0,0,0,0,0,16.1877241,3.6677291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
TANGO2_ROV19_2_035.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.80278292,1,0,0,0,33.61048504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV19_2_046.png,0,1,0,0,0,0,0,70.94712841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.410458989,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
TANGO2_ROV19_3_027.png,0,1,0,0,0,0,0,6.61906455,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
TANGO2_ROV19_3_038.png,0,0,0,0,0,0,0.03096745,26.81506261,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1.150353551,0,0,0,0,3.651113305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
TANGO2_ROV19_3_043.png,0,0,0,0,0,0,1.217643693,55.70682229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,19.88297864,0,0,0,0,0,0,0,0,0,0,1.849979241,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14997587,0,25,0,0,0,0,0,0,0,0
TANGO2_ROV19_3_062.png,0,0,0,0,0,0,0,12.25689641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.85772109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
TANGO2_ROV19_4_002.png,0,0,0,0,0,0,0,17.98377659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
TANGO2_ROV19_4_023.png,0,0,1,0,0,0,0,8.778483736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239988919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
TANGO2_ROV19_4_033.png,0,0,0,0,0,0,0,34.97634108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.946700547,1,0,0,0,2.429237428,0,0,0,0,0,0,0.133097392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV20_2_072.png,0,4,0,0,0,0,0,5.809308419,0,0,0,0,0,0,0,0.610537962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.40545151,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.96391141,0,0,0,0,0,0,2.945096042,0,0,0,7,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0
TANGO2_ROV20_3_005.png,0,1,0,0,0,0,6.308559951,32.54992643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,42.00281868,0,0,0,0,0,0,2.585660248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
TANGO2_ROV20_3_009.png,0,1,1,0,3,0,0,38.89511195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0.335426424,0,0,0,0,22.88918517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
TANGO2_ROV20_3_013.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.011660074,1.828831444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0247716,0,0,0,0,97.59257686,0,0,0,0,0,0,8.056172028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TANGO2_ROV20_5_017.png,0,0,0,0,0,0,0,0.038234129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.762161156,0,0,0,0,99.42645444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
TANGO2_ROV20_5_026.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
TANGO2_ROV20_5_037.png,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV20_5_046.png,0,0,0,0,0,0,0.404535615,0.292959851,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.548192717,0,0,0,0,10.81201361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
TANGO2_ROV20_5_056.png,0,0,0,0,0,0,0,0.986819391,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229318145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
TANGO2_ROV20_5_066.png,0,0,0,0,0,0,0,14.33425387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0.247082957,0,0,0,0,0.682661965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0.046584376,0,0,0
TANGO2_ROV20_6_003.png,0,0,0,0,0,0,28.5641718,27.92348454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8.45401338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
TANGO2_ROV20_6_014.png,0,0,0,0,0,0,0,67.96537086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.504055876,0,0,0,0,0.539887331,0,0,0,0,0,0,0.290426603,0,0,0,0,0,0,0,0,2,3,0,0,0,1,10,0,0,0,0,0,2,0,0
TANGO2_ROV20_7_048.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320615524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408694604,0,0,0,0,95.76216283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TANGO2_ROV20_7_060.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.534706462,0,0,0,0,96.41974002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV20_8_006.png,0,1,0,0,0,0,0.073573953,1.170117883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.389870306,0,0,0,0,0,0,1.037111875,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0
TANGO2_ROV20_8_017.png,0,3,0,0,0,0,0.169631446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408364322,0,0,0,0,35.26054305,0,0,0,0,0,0,2.568222053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
TANGO2_ROV20_8_036.png,0,0,0,0,0,0,0.892098132,61.85705806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.021096573,0,0,0,0,8.923441655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
TANGO2_ROV20_t4_1_029.png,0,0,0,0,0,0,0,86.70903821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.826892554,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1.296609043,0,0,0,0,15.87461458,0,0,0,0,0,0,0.137702513,0,0,0,0,4,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0
TANGO2_ROV20_t4_1_038.png,0,0,0,0,1,0,0,47.15308047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14692205,0,0,10,0,0,0,0,0,0,0,0.012553337,0,0,0,0,0,0,0,0,4.113784193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40,0,0,2,0,0,0,0,0
TANGO2_ROV20_t4_1_053.png,0,1,0,0,0,0,11.35155018,29.94892999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.196458558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0
TANGO2_ROV20_t4_1_063.png,0,1,0,0,0,0,7.885353065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334588007,0,0,14,0,0,0,0,1,0,0,0,0,0,0,6.795938158,0,0,0,0,26.22962469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.959168153,0,8,0,0,0,0,0,0,0,0
TANGO2_ROV20_t4_1_073.png,0,0,0,0,0,0,0.819646041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,0,0,0,0.988192065,1,0,0,0,32.78421286,0,0,0,0,0,5.246615808,0,0,0,0,0,0,0,0,0,1,0,0,0,1.002469146,0,10,0,0,0,0,0,0,0,0
TANGO2_ROV20_t4_2_012.png,0,0,0,0,0,0,5.52377856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,1,0,0,0,0.175467127,0,0,0,0.025353196,0,0,0,0,51.33950939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042695684,0,1,0,0,0,0,0,0,0,0
TANGO2_ROV21_1_050.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.92757549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,61.49729497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.336539071,0,31,0,0,0,0,0,0,0,0
TANGO2_ROV21_1_054.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,21.31172242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
TANGO2_ROV21_1_065.png,0,0,0,0,0,0,3.707490005,2.044183416,0,0,0,0,0,0,2.647028516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.484836501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082141345,2,0,0,0,68.64559087,0,0,0,0,0,0,0.073754564,0,0,0,0,0,0,0,0,0,0,0,0,6.986787427,0,6,0,0,0,0,0,0,0,0
TANGO2_ROV21_1_068.png,0,0,0,0,0,0,2.619269916,0,0,0,0,0,0,0,11.8337851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.009539234,2,0,0,0,24.62132674,0,0,0,0,0,0,0,0.054936637,0,1,0,0,0,0,0,0,0,0,0,18.64608923,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV21_1_069.png,0,1,1,0,0,0,0.299364392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.26000918,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.05142494,1,0,0,0,15.16929161,0,0,0,0,0,1.128547172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
TANGO2_ROV21_1_073.png,0,0,0,0,0,0,0,21.26194412,0,0,0,0,0,0,0,0,0,0,0,0,0.287129432,0,0,0.011870559,0,0,0,0,0,0,0.633286157,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1.533123729,5,0,0,0,23.74969605,0,0,0,0,0,0,0.291722294,0,0,0,8,0,0,0,0,0,0,0,0,3.301446568,0,3,0,0,0,1,0,0,0,0
TANGO2_ROV21_2_005.png,0,0,0,0,0,0,0.962157735,1.329519662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13.72139445,1,0,0,0,30.74990348,0,0,0,0,0,0.306082011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV21_2_014.png,0,0,0,0,0,0,1.490140532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.748895579,0,0,0,0.132127543,0,0,0,0,30.56803841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
TANGO2_ROV21_2_030.png,0,0,0,0,0,0,0.900635267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376454402,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0.241358414,5,0,0,0,4.73860128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2_ROV21_4_024.png,0,0,0,0,0,0,0,23.10300607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75649492,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.040139313,5,0,0,0,8.913897725,0,0,0,0,0,2.020823761,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.829006172,0,0,0
TANGO2_ROV21_4_034.png,0,1,0,0,0,0,5.711594619,4.726587568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106104124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908732077,14,0,0,0,20.10594492,0,0,0,0,0,1.111769153,0,0.327854056,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.646322322,0,0,0
TANGO2_ROV21_4_060.png,0,0,1,0,0,0,18.14879469,8.554074416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.65000993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.565587988,0,0,0,0,0,0,0,0,0,0,0.334713515,0,5.610084301,1,0,1,1,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0
TANGO2_ROV21_5_068.png,0,0,0,0,0,0,5.870344671,22.45905705,0,0,0,0,0,0,1.297418892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.451142705,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0.451983357,1,0,0,0,2.730339583,0,0,0,0,0,0,0,0.877302693,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
TANGO2_ROV21_6_006.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.11439229,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.101735651,1,0,0,0,174.090754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667940966,0,16,0,0,0,0,10.2813233,0,0,0
TANGO2_ROV21_6_012.png,0,0,0,0,0,0,1.829330334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.527895071,0,0,0,0,4.392121419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330547657,0,9,0,0,0,0,0,0,0,0
TANGO2_ROV21_6_016.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04187861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.08741334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.01936827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
TANGO2_ROV21_6_020.png,0,0,0,0,0,0,13.23279797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09838572,1,0,0,0,15.89777656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
